Marca_Modelo,Quantidade
RENAULT/MT13M3 SETEC.CH,1.0
VW/SCHEID EXECUTIVE.ON,1.0
SR/BARBER GREENE,1.0
VW/BRASILIA GAFANHOTO BG,1.0
VW/BMB 31310 CM,1.0
VW/BMB 31.370 CNM 8X4,1.0
VW/BMB 31.370 CLM CM,1.0
VW/BMB 25.320 CLC 8X2,1.0
VW/BMB 24.250 CNC CM,1.0
VW/BMB 19.370 CLM 6X2,1.0
SR/AIZ SRCT 4E,1.0
SR/AMERICA DALLAS DFW,1.0
VW/BMB 17.250 CLC 4X2,1.0
SR/ARACA DIVERSOS 3EIXOS,1.0
SR/AZEVEDO F.PROPRIA,1.0
SR/BERTOLINI AMZ BAL3ECT,1.0
SCANIA/T124 LA4X2NA 400,1.0
SR/BERTOLINI BAL BTSL3ED,1.0
SR/BERTOLINI BAL BTSL3ET,1.0
VW/ARB SAVANA,1.0
VW/9.150OD,1.0
VW/9.150E DLV TOPLINE CE,1.0
SR/BORGO F.PROPRIA,1.0
VW/9.150 BLINFORT,1.0
SR/BR CARRETAS CT P 5,1.0
VW/8.160 TRUCKVAN TVAL,1.0
VW/8.160 BMB DRC CM,1.0
RENAULT/MASTERPORTOMC.CH,1.0
VW/8.150E TOPCA MINITRIO,1.0
SR/ADM.SOUZA F.PROPRIA,1.0
SR/ACOMAC CA 3E,1.0
SR/A.AZEVEDO F.PROPRIA,1.0
SPORT REIN,1.0
SCANIA/T124GA6X2NZ 360,1.0
VW/FREE WAY WALKING,1.0
SCANIA/T142 HW 6X4 INT,1.0
SCANIA/T143 H 6X2 450,1.0
SCANIA/VETTURA F250HB.ON,1.0
SCANIA/VETTURA P310.CM,1.0
SCANIA/VIR P124 360 6X4,1.0
SCHMIDT/F.PROPRIA TRIC,1.0
SEBA.NETO/F.PROPRIA TRIC,1.0
SERGIOLUIS/F.PROPRIA TRI,1.0
SILMAR SOUZA/F.PROPRIA T,1.0
SIMOES/F.PROPRIA TRIC,1.0
SN.CAMPOS/F.PROPRIA TRIC,1.0
SOCRATTE/F.PROPRIA,1.0
SOLDATELI/F.PROPRIA MOTO,1.0
VW/E-DELIVERY 13 6X2,1.0
VW/COMIL PIA ROD M,1.0
VW/CHAPEMEC TRATOR,1.0
VW/CAIO INTERCITY R,1.0
VW/C P CHAPECO.ON,1.0
RENAULT/MST 13M SOBERANA,1.0
VW/BUSSCAR VISSTA LO,1.0
VW/BUSSCAR ELBUSS340,1.0
VW/BUSSCAR 101.ON,1.0
SOUZA.C/ F.PROPRIA BUGGY,1.0
VW/ONIBUS,1.0
SCANIA/P320 B6X4 XT,1.0
VW/8.140 TECAR PAS 3500,1.0
SCANIA/G 340 A4X2,1.0
VW/SAVEIRO 1.8 SOPAVEXTR,1.0
SCANIA/BUSS P TRAMELA.ON,1.0
ROG.MENDES/F.PROPRIA TRI,1.0
RODRIGUES/F.PROPRIA TRIC,1.0
ROBSON.P/F.PROPRIA TRIC,1.0
SCANIA/BUSSCAR VBUSS ELE,1.0
SCANIA/CAIO APACHES21 A,1.0
SCANIA/CASACAMPING CD.ON,1.0
ROB.PINTO/ F.PROPRIA TRI,1.0
ROB.PASSOS/F.PROPRIA TRI,1.0
VW/SAO FRANCISCO,1.0
VW/SANTINA BELJIPE,1.0
ROB.LEITE/F.PROPRIA TRIC,1.0
SCANIA/G 480 B8X4,1.0
RO.HECKMANN/F.PROPRIA TR,1.0
VW/SANTANA GLS POINTER,1.0
SCANIA/G 400 A6X4,1.0
SCANIA/G 420 B4X2,1.0
SCANIA/G 420 B6X6,1.0
SCANIA/G 420 RODEIXO,1.0
SCANIA/G 440 1000TAO,1.0
SCANIA/G 440 A8X4,1.0
SCANIA/G 440 A8X4 CS,1.0
SCANIA/G 440 RODOEIXO,1.0
SCANIA/G 470 A8X4,1.0
SCANIA/G 470 TRUKAM CA,1.0
VW/SAVEIRO ATHOS AMB,1.0
ROLIM/F.PROPRIA TRIC,1.0
ROSANO CUNHA/F.PROPRIA T,1.0
SCANIA INDUS CRUISER1.ON,1.0
S.IVAN/F.PROPRIA TRIC,1.0
S.ROCHA/F.PROPRIA UTL,1.0
S.FABRI/F.PROPRIA TRIC,1.0
S.SALES/F.PROPRIA TRI,1.0
S.SINOTI/F.PROPRIA TRIC,1.0
S.ZAPE/F.PROPRIA TRI,1.0
S/MMC PAJERO SPORT GLS,1.0
S.EZIO/F.PROPRIA TRIC,1.0
S.ELENO/F.PROPRIA TRIC,1.0
S.DOBELIN/F.PROPRIA TRIC,1.0
SA.ANDRADE/F.PROPRIA TRI,1.0
SANDRA SILVA/F.PROPRIA T,1.0
S.CARNEIRO/F.PROPRIA TRI,1.0
S.ARAUJO/ F.PROPRIA TRIC,1.0
S.ANIBAL/F.PROPRIA TRIC,1.0
S.AILTIS/F.PROPRIA TRIC,1.0
SANTANA/F.PROPRIA TRIC,1.0
SANTINA,1.0
SANTINA/BELFUSCA,1.0
RULIANA/F.PROPRIA TRIC,1.0
SANTONINO/F.PROPRIA TRIC,1.0
ROSIMERI/F.PROPRIA TRIC,1.0
SANTOS/F.PROPRIA TRIC,1.0
ROSCONI/F.PROPRIA MOTO,1.0
SCALZER/F.PROPRIA TRIC,1.0
RL.GOMES/F.PROPRIA TRIC,1.0
RINALDI REIS/F.PROPRIA T,1.0
VW/SAVEIRO VAN,1.0
SCANIA/P 440 TRIEL BOM,1.0
SCANIA/P 270 B8X2,1.0
SCANIA/P 310 B4X2,1.0
VW/PARATI PLUS 1.6,1.0
SCANIA/P 310 MITREN BOM,1.0
SCANIA/P 310 RODOVIA CA,1.0
SCANIA/P 340 MASTER,1.0
SCANIA/P 360 B4X2 CS,1.0
SCANIA/P 360 B4X4 CS,1.0
SCANIA/P 360 B8X4,1.0
SCANIA/P 360 MTX PLAT,1.0
SCANIA/P 400 B8X4 CS,1.0
SCANIA/P 420 A6X2,1.0
SCANIA/P114GA4X2NZ 380,1.0
SCANIA/G360 B6X4 XT CS,1.0
SCANIA/P114GA6X2NA 320,1.0
SCANIA/P114GA6X2NZ 330,1.0
SCANIA/P114LA6X2NA 340,1.0
SCANIA/P124 DALBOZA CA,1.0
SCANIA/P124GA4X2NZ 400,1.0
SCANIA/P124LA4X2NA 400,1.0
SCANIA/P124LA6X2NA 360,1.0
SCANIA/P250 B6X2 CS,1.0
SCANIA/P280 B6X4D9 CS,1.0
SCANIA/P280 B8X2,1.0
VW/SAVEIRO UNIVIDAS,1.0
SCANIA/P320 A4X2 CS,1.0
SCANIA/P 250 A4X2,1.0
SCANIA/NEOBUS MEGABRT B,1.0
SCANIA/NEOBUS MEGABRT A,1.0
SCANIA/MPOLPL TRAMELA.ON,1.0
SCANIA/G410 A6X2 4,1.0
SCANIA/G440 A6X2,1.0
RIC.ROCHA/F.PROPRIA TRIC,1.0
RIC.BISOL/F.PROPRIA TRIC,1.0
SCANIA/G450 A6X4 XT CS,1.0
RIBAS/F.PROPRIA TRIC,1.0
VW/SANTANA CELA 2.0,1.0
SCANIA/G450 B8X4 XT,1.0
SCANIA/G540 B6X4 XT,1.0
SCANIA/INDUSCAR GI R K12,1.0
SCANIA/INDUST CRUISE3.ON,1.0
VW/SAVEIRO MOTORFIELD,1.0
SCANIA/INDUST SUPRE G.ON,1.0
SCANIA/K112 TRAILER.ON,1.0
REVAL/F.PROPRIA,1.0
RESTITUTI/F.PROPRIA TRIC,1.0
SCANIA/K114 INDUST SUPR,1.0
SCANIA/K310 VETTURA GRAN,1.0
VW/QUANTUM PATRULHEIRO,1.0
VW/PUMA 3.T,1.0
SCANIA/LT 75,1.0
SCANIA/MAXIBUS LINCE,1.0
SCANIA/MPO TRAILEMAR.ON,1.0
SCANIA/MPOLO GIZAK.ON,1.0
SCANIA/MPOLOP BRASSUD.ON,1.0
VW/8.150E MORUMBI CT,1.0
RENAULT/MASTERL3H2VIPKMO,1.0
RENAULT/MASTER ADAPTA A,1.0
SR/LLA CARREGA TUDO 7E,1.0
VOLVO/FM 370 MITREN BOM,1.0
VOLVO/FM 370 8X4R,1.0
VOLVO/FM 370 8X2R,1.0
VOLVO/FM 370 6X2 T,1.0
VOLVO/FM 370 4X4R,1.0
VOLVO/FM 370 4X2T SETEC,1.0
VOLVO/FH12 460 4X2R,1.0
SR/LIDER SRBTQS 3E,1.0
SR/LINSHALM SRPCT 3ECL,1.0
SR/LLA CARREGA TUDO 3E,1.0
W.NUNES/F.PROPRIA TRI,1.0
SR/LLA CARREGA TUDO 6E,1.0
W.PASSOS/ F.PROPRIA TRIC,1.0
SR/MELLO RODOFLEX PR3E,1.0
VOLVO/FH12 380 4X2R,1.0
SR/MANOS CF 2ED,1.0
VOLVO/FH12 380 4X2 R,1.0
SR/MANOS SRCF 3ED,1.0
SR/MARGUI MO 1E,1.0
VOLVO/FH12 340 4X2T,1.0
SR/MARTINS SRTQ 2E,1.0
SR/MARTINS SRTQPP 2E,1.0
SR/MASAL MACA 3E,1.0
VOLVO/FH 6X2T,1.0
SR/MATSUDA ARIZONA SRT03,1.0
SR/MAXFORT,1.0
W.MASSARO/F.PROPRIA MOTO,1.0
VOLVO/FM 380 4X4R,1.0
VOLVO/FM 380 8X2R,1.0
VOLVO/FM 420 6X4T,1.0
SR/KRIGGER BS 3E,1.0
VOLVO/MPOLO AUDACE R,1.0
SR/KRIGGER PR 3E,1.0
VOLVO/MASCA ARTIC B12MON,1.0
SR/KRONORTE BASE RETA 2E,1.0
VOLVO/INDUSCAR MONDEG U,1.0
VOLVO/FM500 HOMETUR .CM,1.0
VW/ZILK 2.0L,1.0
VOLVO/FM440 RODOCAP CM,1.0
VOLVO/FM440 FERRARI CT,1.0
"W,COSTA/ F.PROPRIA TRIC",1.0
VOLVO/FM380 6X4R,1.0
RENAULT/MASTER L3H2 MNPA,1.0
VOLVO/FM12 TRUCK GALEGO,1.0
SR/LABOR HB-06,1.0
VOLVO/FM12 340 4X2R,1.0
SR/LEEBOY USINA 1E,1.0
VOLVO/FM CAM 3E VIR,1.0
W.JUSTO/F.PROPRIA TRICIC,1.0
VOLVO/FM 6X2T,1.0
SR/LIBRELATO BZSLCDIC 3E,1.0
RENAULT/MASTER L1H1 MNPA,1.0
SR/LIBRELATO BZSLCTIC 3E,1.0
VOLVO/FM 420 8X4R,1.0
VOLVO/FM 420 6X6R,1.0
SR/MELLO RODOFLEX PR2E,1.0
SR/METALESP BASC 2E1ED,1.0
VOLVO/MPOLO AUTOM MC.ON,1.0
VOLVO/CAIO APACHES21 A,1.0
SR/NEWFENIX TEXAS,1.0
WELITON CRUZ/F.PROPRIA T,1.0
SR/NOMA SILO 3E,1.0
SR/NOMA SR2E22 CC,1.0
VOLVO/FH 400 4X2R,1.0
VOLVO/COMIL VERSATILE I,1.0
WERETYCKI/F.PROPRIA TRIC,1.0
WESTPHALEN/F.PROPRIA TRI,1.0
WIELEWICKI/F.PROPRIA UTL,1.0
RENAULT/MASTER CH VETT,1.0
SR/NOMA SR3E27 TB,1.0
VOLVO/CIFERAL PCIDII U,1.0
WILLYS/OVERLAND TOPLINE,1.0
WAL.JUSTO/F.PROPRIA TRIC,1.0
WIND/XR50,1.0
WM.COSTA/F.PROPRIA TRI,1.0
SR/NORTESUL SRNS1 2E,1.0
SR/PALMEIRA SRPR 3E,1.0
SR/PARCERIA 1 F.PROPRIA,1.0
SR/PARCERIA 2 F.PROPRIA,1.0
SR/PARCERIA 3 F.PROPRIA,1.0
WOLLINGER/F.PROPRIA TRIC,1.0
WOSHINGTON/F.PROPRIA TRI,1.0
SR/PETROFAB SRPP 3E,1.0
SR/RANDON AB,1.0
VOLVO/B9R 380 IRIZAR PB,1.0
SR/MOVIMENTUS F.PROPRIA,1.0
WELINGTON/F.PROPRIA TRIC,1.0
VOLVO/FH 420 6X4R,1.0
SR/MODESSA CT 2E,1.0
VOLVO/FH 520 6X2 T,1.0
VOLVO/FH 480 6X4T GERM,1.0
VOLVO/FH 480 6X4R,1.0
SR/METALFORT CF 03E,1.0
WANDEIR/F.PROPRIA TRIC,1.0
SR/METSO A675,1.0
SR/METSO AZTECA,1.0
VOLVO/FH 460 8X2R,1.0
SR/METSO NW 300HPS,1.0
SR/METSO NW 6100BC CC,1.0
SR/METSO NW 95 200 HPS,1.0
SR/METSO NW CC B6900,1.0
SR/METSO NW95,1.0
SR/METSO SCORPION 2000,1.0
WASHINGTON/F.PROPRIA TRI,1.0
SR/MGS SRCS 3ED,1.0
SR/MGS SRVTAV 3E,1.0
SR/MIRASSOL SRCT 4E,1.0
SR/MNORDESTINA AP TQ 1E,1.0
SR/MO CIBER FM 60P,1.0
SR/MO CIBER INOVA 1500,1.0
SR/MO CIBER INOVA 1502,1.0
SR/MO CIBER INOVA 2000,1.0
VOLVO/FH 440 GER,1.0
SR/MODESSA BASCU 3E 25M3,1.0
SR/KRIGGER AB 2E,1.0
VOLVO/MPOLO FOZ BR.ON,1.0
SR/BUSA SRBSC 3ED,1.0
VW/19.330 THELIO CM,1.0
VW/24.250 TOPLINE BOM,1.0
VW/24.250 MOURA,1.0
RENAULT/MASTER THB UM.CH,1.0
SR/DAMBROZ RODOTREM D,1.0
SR/DAMBROZ SRBL,1.0
RENAULT/MASTER THB UM,1.0
VW/24.220E3 PMERECHIM 82,1.0
VW/23.250 SPAZIO,1.0
VW/23.220 PMERECHIM 8X2,1.0
VW/23.220 MOURA,1.0
VW/19370CNMT SAOJOAO CP,1.0
VW/19320CNCTT SAOJOAO CP,1.0
VW/19.330 GNG,1.0
SR/EQUIP NEXT 3E CA,1.0
SR/DESERTER XK,1.0
VW/19.320 MORAL,1.0
SR/E.FORMACAO F.PROPRIA,1.0
VW/18.310 TOPLINE CE,1.0
SR/ELLFEN SV2 BSD,1.0
VW/18.310 ROSSETTI CB,1.0
VW/18.310 PONTO15,1.0
VW/18.310 BAULER CAM,1.0
SR/ELSHADDAI SR CS,1.0
VW/17240 OT CMA RDV 12.0,1.0
VW/17220 VIR,1.0
VW/17.320 CLC,1.0
VW/24.250CNC CARMETAL8X2,1.0
VW/24.280 TOPLINE CD,1.0
VW/24.320 CNC BMB CM,1.0
VW/25.320 CLC EQUIPG CA,1.0
VW/8.120 RODOEIXO,1.0
SR/CENTRAL PLAT AS 2E,1.0
VW/35.300 RODOEIXO CA,1.0
VW/31320CNC RODOCAP CM,1.0
SR/CIFALI DU 4,1.0
VW/31.390 MITREN BOM,1.0
VW/31.330 CRC TRIEL BOM,1.0
VW/31.320 MASTER,1.0
VW/31.320 CNC 6X4 ESP,1.0
VW/31.320 CN RODOEIXO CT,1.0
VW/31.280 BMB CRM CM,1.0
VW/30.280,1.0
VW/28.440 CTM 6X2,1.0
SR/COLON CF 3E,1.0
VW/25.390 MASTER,1.0
VW/25.370CLM RODOVALE CA,1.0
SR/COMPRESSOLUCOES PRANC,1.0
SR/COMPRESSOLUCOES TANQ1,1.0
SR/COMPRESSOLUCOES TANQ2,1.0
SR/CRIOGEN SR 34,1.0
VW/25.370 CLM CAM TRCVEL,1.0
VW/25.320CNC RODOVALE CA,1.0
SR/CROCOLI CA 3E,1.0
VW/25.320 MJ 6X2,1.0
VW/25.320 CNC MORAL CP,1.0
VW/17.300 TOPLINE CE,1.0
SR/EQUIP NEXT 3E CF,1.0
VOLVO/MPOLO MH MODESS.ON,1.0
SR/GOTTI SRTQL3E 125,1.0
SR/FNV FRUEHAUF,1.0
SR/FOLLE DOLLY2E,1.0
VOLVO/VM,1.0
VOLVO/VETTURA GRANDE.ON,1.0
VOLVO/VACANZA B10M.ON,1.0
SR/FOLLE FLDL D,1.0
SR/FOLLE FLDL T,1.0
VW/VOLKS FUCA FREITAS,1.0
SR/FROTA SRCA 2E,1.0
SR/FROTA SRCA 3E,1.0
SR/GOTTI SRCT 3E,1.0
SR/GOTTI SRTQC3E 125,1.0
SR/GOTTI SRTQPP 1E,1.0
SR/EQUITRAN F.PROPRIA,1.0
SR/GOYDO SRBAS BA03,1.0
SR/GOYDO SRCPR PR02,1.0
SR/ICON CCONT 300,1.0
SR/ICON CTUDO 300,1.0
SR/INOXCVA SRTPP 3E,1.0
SR/IRMAOS CLARA BAS 2E,1.0
VOLVO/N10 XHT A,1.0
SR/IRMARTINS PPC PR CT,1.0
VOLVO/MULTIEIXO VM260 CM,1.0
VOLVO/MULTIEIXO NL 10 CM,1.0
VOLVO/MULTIEIXO FM12 CM,1.0
VOLVO/MPOLO VICTORIA.ON,1.0
VOLVO/VM 270 MITREN BOM,1.0
VOLVO/VM 270 TOPLINE CD,1.0
VOLVO/VM 330 4X2T SETEC,1.0
VOLVO/VM 330 6X2R,1.0
SR/ESCOLA F.PROPRIA,1.0
VW/17.280 ITURRI BOMB CD,1.0
SR/ESCOLA VAL F.PROPRIA,1.0
SR/EXPRESS F.PROPRIA,1.0
SR/FABRICADIPARK KMZ,1.0
SR/FABRICADIPARK SK8,1.0
VW/17.230 EOD,1.0
VW/17.210 TRATOR MWM,1.0
VW/17.190 HCB MC .CM,1.0
VW/VARIANT AUTOMOVEL,1.0
VW/16.210OT,1.0
VW/VETTURA 17.260.ON,1.0
VW/15.180 4X4,1.0
VW/15.170 4X4,1.0
VW/13.180CNM MORUMBI CT,1.0
VW/11.180 TRIEL BOMB CD,1.0
VW/11.180 DRC MAGICA,1.0
VW/VETTURA 5.140.MO,1.0
VW/11.110 E-DELIVERY,1.0
VW/10.160 MITREN BOM,1.0
VOLVO/VM310 RODOCAP CM,1.0
VOLVO/VM310 RODOCAP,1.0
VOLVO/VM310 CAM TRUCKVEL,1.0
SR/FACCHINI SRF VTAV,1.0
VOLVO/VM 4X2R,1.0
A.AILTIS/F.PROPRIA TRIC,1.0
I/VICTORY JACKPOT CRUISE,1.0
RENAULT/GREENCAR MAST.CH,1.0
I/HILLMAN MARK VII,1.0
I/HARLEY-DAVIDSON FXSB,1.0
I/HEBEI ZHONG LANDM 4X2,1.0
I/HEBEI ZHONG LANDM 4X4,1.0
I/HELLCAT SPEEDSTER X132,1.0
I/HIGHWAY SEVEN CUST 113,1.0
I/HIGHWAY SEVEN CUST 96,1.0
I/HILUX SURF SSR-X,1.0
I/HONDA BENLY,1.0
I/HINO SERIE300 MT514,1.0
I/HONDA 750A,1.0
I/HONDA ACCORD EX 3.0 V6,1.0
I/HONDA ACURA RDX TECH,1.0
I/HONDA ACURA TL,1.0
I/HONDA ACURA TL 3.5,1.0
I/HARLEY DAVIDSON XL1000,1.0
I/HARLEY DAVIDSON TG ULT,1.0
I/HARLEY DAVIDSON SCAR,1.0
I/HANGZHOU NK 650,1.0
I/HAIMA 7 MT,1.0
I/HAIMA 3 MT,1.0
I/HAHN FIRE PUMPER C15,1.0
I/HAFEI START PICK UP NM,1.0
I/HAFEI RUIYI,1.0
I/HAFEI NM PICKUP SC,1.0
I/HAFEI MINIVAN C MAR AM,1.0
I/HAFEI HFJ6370,1.0
I/HAFEI HFJ1020,1.0
I/HAFEI HF10 L,1.0
I/H.DAVISDON FLHTKSE,1.0
I/H.DAVIDSON XR 1200X,1.0
I/H.DAVIDSON XL883N,1.0
I/HONDA AUTOMOVEL,1.0
I/HONDA C 125 AK,1.0
I/H.DAVIDSON XL883C,1.0
I/HONDA CIVIC TYPE R,1.0
I/HONDA CIVIC EX COUPE 2,1.0
I/HONDA CIVIC EXL,1.0
I/HONDA CIVIC LXS,1.0
I/HONDA CIVIC SE,1.0
I/HONDA CIVIC SI,1.0
I/HONDA CIVIC SI COUPE,1.0
I/HONDA CL 350,1.0
I/HONDA CB 1000 CC,1.0
I/HONDA CL200,1.0
I/HONDA CL350 SCRAMBLER,1.0
I/HONDA CL360 SCRAMBLER,1.0
I/HONDA CM 91,1.0
I/HONDA CR-V,1.0
I/HONDA CR-V 2.0,1.0
I/HONDA CITY 1.5EXL AAT,1.0
I/HONDA CHF50 S JAZZ,1.0
I/HONDA CBR 1000RR FB,1.0
I/HONDA CB77 SUPER HAWK,1.0
I/HONDA CB250 1 SP NH1,1.0
I/HONDA CB1100 DLX,1.0
I/HONDA CB1100,1.0
I/HONDA CB 900C,1.0
I/HONDA CB 750C,1.0
I/HONDA CB 750 KO,1.0
I/HONDA CB 650,1.0
I/HONDA CB 550,1.0
I/HONDA CB 500T,1.0
I/HONDA CB 500 X,1.0
I/HONDA CB 175,1.0
I/HONDA CB 125,1.0
I/HONDA CB 1000 CUSTON,1.0
I/H.DAVIDSON XL883L,1.0
I/H.DAVIDSON XL1200N,1.0
I/GMC C1500 PICKUP,1.0
I/GRAHAN BROTHERS,1.0
I/GMC VANDURA,1.0
I/GMC YUKON 1500 DENALI,1.0
I/GMC YUKON DENALI,1.0
I/GMW SAILOR 2.2,1.0
I/GONOW ALTER PICKUP 4WD,1.0
I/GONOW GX6 4X4 SUV,1.0
I/GREAT WALL COOLBEAR E,1.0
I/GUZZI 65 GUZZINO,1.0
I/GREAT WALL COOLBEAR SR,1.0
I/GREAT WALL HAVAL M4,1.0
I/GREAT WALL HOUVER L4X2,1.0
I/GREAT WALL HOVERCUV4X4,1.0
I/GREAT WALL WINGLE L4X4,1.0
I/GREAT WALL WINGLE S4X2,1.0
I/GMC TERRAIN SLT-2,1.0
I/GMC TERRAIN SLE AWD,1.0
I/GMC SUBURBAN SPT UTIL,1.0
I/GMC SPRINT PICKUP TRUC,1.0
I/GMC SIERRA K2500 EST,1.0
I/GMC SIERRA K2500,1.0
I/GMC SIERRA 6500 CONT,1.0
I/GMC SIERRA 3500HD DENA,1.0
I/GMC SIERRA 2500HD DENA,1.0
I/GMC RV 3500 SERIES,1.0
I/GMC ROYALE MH CLASSE A,1.0
I/GMC RALLY WAGON G3500,1.0
I/GMC P8M4108,1.0
I/GMC M-H PALM BEACH 260,1.0
I/GMC M-H PALM BEACH,1.0
I/GMC CK3500 DUALLY,1.0
I/GMC CAMINHONETE,1.0
I/GREAT WALL WINGLE S4X4,1.0
I/GUZZI AIRONE,1.0
I/H.DAVIDSON XL1200 X,1.0
I/H.DAVIDSON IRON1000,1.0
I/H.DAVIDSON FXD WG Z,1.0
I/H.DAVIDSON FXD XZ,1.0
I/H.DAVIDSON FXD Z,1.0
I/H.DAVIDSON FXDC,1.0
I/H.DAVIDSON FXS,1.0
I/H.DAVIDSON IRON 883,1.0
I/H.DAVIDSON SOFTAIL,1.0
I/GUZZI CALIFORNIA 1400C,1.0
I/H.DAVIDSON SPORTSTER,1.0
I/H.DAVIDSON VRSCD,1.0
I/H.DAVIDSON VRSCDX ANV,1.0
I/H.DAVIDSON X90,1.0
I/H.DAVIDSON XG750,1.0
I/H.DAVIDSON XL 1200C,1.0
I/H.DAVIDSON FXCWC ROCKE,1.0
I/H.DAVIDSON FLSTSE,1.0
I/H.DAVIDSON FLSTC,1.0
I/H.DAVIDSON FLHXSE,1.0
I/H.DAVIDSON FLHTP,1.0
I/H.DAVIDSON FLHTK,1.0
I/H.DAVIDSON FLHTCUTG,1.0
I/H.DAVIDSON FLHTCUSE5,1.0
I/H.DAVIDSON FLHRSE3,1.0
I/H.DAVIDSON FLHRCI Z,1.0
I/H.DAVIDSON FLH80 GLID,1.0
I/H.DAVIDSON FLH TOURING,1.0
I/H.DAVIDSON FLD,1.0
I/H.DAVIDSON 165 ST,1.0
I/GUZZI V700,1.0
I/GUZZI STORNELLO,1.0
I/GUZZI LODOLA 235,1.0
I/HONDA CR-V 2.1I-VTCE,1.0
I/HONDA CR-V 4D EXL,1.0
I/HONDA CR-Z TOP,1.0
I/HYUNDAI H1STAREX H1,1.0
I/HYUNDAI EQUUS 4.6,1.0
I/HYUNDAI GENESIS 2.0 T,1.0
I/HYUNDAI GENESIS G90,1.0
I/HYUNDAI GETZ 1.1,1.0
I/HYUNDAI GETZ GLS 1.6,1.0
I/HYUNDAI H1 SVX,1.0
I/HYUNDAI H1STAREX SVX12,1.0
I/HYUNDAI PORTER GLLDS,1.0
I/HYUNDAI H1STAREX SVX9T,1.0
I/HYUNDAI HD 65,1.0
I/HYUNDAI HR LDLWBDC,1.0
I/HYUNDAI NEW SANTA FE,1.0
I/HYUNDAI PORTER GLHDL,1.0
I/HYUNDAI PORTER GLHDLS,1.0
I/HYUNDAI CENTENNIAL VL4,1.0
I/HYUNDAI CENTENNIAL JS3,1.0
I/HYUNDAI ATOS GL,1.0
I/HYUNDAI ACCENT L,1.0
I/HYUNDAI ACCENT GS,1.0
I/HYUNDAI ACCENT GLS 1.6,1.0
I/HYUNDAI ACCENT 1.4,1.0
I/HYOSUNG ST7,1.0
I/HYOSUNG GF125,1.0
I/HUSQVARNA TE449,1.0
I/HUSQVARNA TE 450 IE,1.0
I/HUSQVARNA SM 450 R,1.0
I/HUPMOBILE FOUR DOORS,1.0
I/HUPMOBILE 521-0 SEDAN,1.0
I/HUMVEE M1030,1.0
I/HUMVEE 1038,1.0
I/HUMMER H3T LUXURY,1.0
I/HYUNDAI PORTER GLLD,1.0
I/HYUNDAI SANTA FE 4X4,1.0
I/HONDA CRV 2.0,1.0
I/INFINITI QX 60 AWD,1.0
I/INFINITI FX 37 RWD,1.0
I/INFINITI G 37 CONV,1.0
I/INFINITI G37 C JOURNEY,1.0
I/INFINITI G37 COUPE,1.0
I/INFINITI G37X PREMIUM,1.0
I/INFINITI Q50 S HYBRID,1.0
I/INFINITI QX56 4WD,1.0
I/HYUNDAI SANTA FE CRDI,1.0
I/INFINITI QX70 RWD,1.0
I/INNOCENTTI LAMBRETTA,1.0
I/INTERNACIONAL MP 1000,1.0
I/INTERNATIONAL FLEETSTA,1.0
I/INTERNATIONAL HAR L110,1.0
I/INTERNATIONAL HARV KB1,1.0
I/INFINITI FX 35 SWD,1.0
I/INFINITI EX35 RWD,1.0
I/INDIAN VINTAGE LE,1.0
I/INDIAN CHIEF CHIEFTAIN,1.0
I/IMZ URAL GEAR UP 2WD,1.0
I/IMZ URAL,1.0
I/HYUNDAI VERACRUZ SEAWD,1.0
I/HYUNDAI TUCSON SPORT,1.0
I/HYUNDAI TUCSON SE,1.0
I/HYUNDAI TUCSON LTD FWD,1.0
I/HYUNDAI TUCSON D4HA,1.0
I/HYUNDAI TUCSON CROSS,1.0
I/HYUNDAI TUCSON CRDI,1.0
I/HYUNDAI SONATA HIBRIDO,1.0
I/HYUNDAI SONATA 2.0,1.0
I/HYUNDAI SANTAFE V6 LTD,1.0
I/HYUNDAI SANTA FE LIMIT,1.0
I/HUDSON PICK UP,1.0
I/HUDSON PACEMAKER COUPE,1.0
I/HUDSON COMMODORE SIX,1.0
I/HONDA NS 400R,1.0
I/HONDA HELIX CN 250,1.0
I/HONDA HR-V LX,1.0
I/HONDA JAZZ FIT,1.0
I/HONDA MAGNA VF 750,1.0
I/HONDA MB5,1.0
I/HONDA MONKEY Z 125,1.0
I/HONDA ODYSSEY TOURING,1.0
I/HUDSON COMMODORE,1.0
I/HONDA PILOT EX SPORT,1.0
I/HONDA PILOT EX-L 2WD,1.0
I/HONDA PILOT V6,1.0
I/HONDA RIDGELINE RTL,1.0
I/HONDA RUNE NRX1800,1.0
I/HONDA S65 SPORT 65,1.0
I/HONDA HAWK HONDAMATIC,1.0
I/HONDA GOLDWING F6B DEL,1.0
I/HONDA GOLDWING,1.0
I/HONDA GL650,1.0
I/HONDA GL1800 USATEC PA,1.0
I/HONDA GL1200A,1.0
I/HONDA GL 500 SILVERWIN,1.0
I/HONDA GB500,1.0
I/HONDA FURY VT 13CX,1.0
I/HONDA FIT LX,1.0
I/HONDA FIT EX,1.0
I/HONDA DREAM CA77,1.0
I/HONDA DREAM 3E,1.0
I/HONDA DN-01 NSA700A,1.0
I/HONDA CX650 TURBO,1.0
I/HONDA CRV CTD 4X4,1.0
I/HONDA CRV CROSSOVER,1.0
I/HONDA SHADOW ACE,1.0
I/HONDA SHADOW SABRE 1100,1.0
I/HONDA SILVER WING ABS,1.0
I/HONDA XL175,1.0
