RM,Ano,Combustivel,Quantidade
Região Metropolitana de Salvador,2014,Volume_Venda_Gasolina,671607958.0
Região Metropolitana de Salvador,2014,Volume_Venda_GNV,56237114.0
Região Metropolitana de Salvador,2015,Volume_Venda_Alcool,170718590.0
Região Metropolitana de Salvador,2015,Volume_Venda_Diesel,554272449.0
Região Metropolitana de Salvador,2015,Volume_Venda_Gasolina,616714229.0
Região Metropolitana de Salvador,2015,Volume_Venda_GNV,55772921.0
Região Metropolitana de Salvador,2016,Volume_Venda_Alcool,108355675.0
Região Metropolitana de Salvador,2016,Volume_Venda_Diesel,517514292.0
Região Metropolitana de Salvador,2016,Volume_Venda_Gasolina,663564613.0
Região Metropolitana de Salvador,2016,Volume_Venda_GNV,56586002.0
Região Metropolitana de Salvador,2017,Volume_Venda_Alcool,98669130.0
Região Metropolitana de Salvador,2017,Volume_Venda_Diesel,502490514.386152
Região Metropolitana de Salvador,2017,Volume_Venda_Gasolina,680056317.0
Região Metropolitana de Salvador,2017,Volume_Venda_GNV,65739427.0
Região Metropolitana de Salvador,2018,Volume_Venda_Alcool,206773971.0
Região Metropolitana de Salvador,2018,Volume_Venda_Diesel,503160991.0
Região Metropolitana de Salvador,2018,Volume_Venda_Gasolina,559789078.0
Região Metropolitana de Salvador,2018,Volume_Venda_GNV,79141574.0
Região Metropolitana de Salvador,2019,Volume_Venda_Alcool,244181289.0
Região Metropolitana de Salvador,2019,Volume_Venda_Diesel,512253367.0
Região Metropolitana de Salvador,2019,Volume_Venda_Gasolina,566713205.0
Região Metropolitana de Salvador,2019,Volume_Venda_GNV,86139015.0
Região Metropolitana de Salvador,2020,Volume_Venda_GNV,68652772.0
Região Metropolitana de São Paulo,2000,Volume_Venda_Alcool,851296434.0
Região Metropolitana de São Paulo,2000,Volume_Venda_Diesel,2558300529.0
Região Metropolitana de São Paulo,2000,Volume_Venda_Gasolina,3760230801.0
Região Metropolitana de São Paulo,2001,Volume_Venda_Alcool,504644041.0
Região Metropolitana de São Paulo,2001,Volume_Venda_Diesel,2736083707.0
Região Metropolitana de São Paulo,2001,Volume_Venda_Gasolina,3776246445.0
Região Metropolitana de São Paulo,2002,Volume_Venda_Alcool,547388876.0
Região Metropolitana de São Paulo,2002,Volume_Venda_Diesel,2625121393.0
Região Metropolitana de São Paulo,2002,Volume_Venda_Gasolina,3707511223.0
Região Metropolitana de São Paulo,2003,Volume_Venda_Alcool,517350125.0
Região Metropolitana de São Paulo,2003,Volume_Venda_Diesel,2463108494.0
Região Metropolitana de São Paulo,2003,Volume_Venda_Gasolina,3406050178.0
Região Metropolitana de São Paulo,2004,Volume_Venda_Alcool,797591345.0
Região Metropolitana de São Paulo,2004,Volume_Venda_Diesel,2587964620.0
Região Metropolitana de São Paulo,2004,Volume_Venda_Gasolina,3377291785.0
Região Metropolitana de São Paulo,2005,Volume_Venda_Alcool,834728539.0
Região Metropolitana de São Paulo,2005,Volume_Venda_Diesel,2614893791.0
Região Metropolitana de São Paulo,2005,Volume_Venda_Gasolina,3530542234.0
Região Metropolitana de São Paulo,2006,Volume_Venda_Alcool,1474598500.0
Região Metropolitana de São Paulo,2006,Volume_Venda_Diesel,2491512944.2993116
Região Metropolitana de São Paulo,2006,Volume_Venda_Gasolina,3489750619.0
Região Metropolitana de São Paulo,2007,Volume_Venda_Alcool,2197084298.38424
Região Metropolitana de São Paulo,2007,Volume_Venda_Diesel,2656317699.23416
Região Metropolitana de São Paulo,2007,Volume_Venda_Gasolina,3593327402.03732
Região Metropolitana de São Paulo,2008,Volume_Venda_Alcool,2853942393.374598
Região Metropolitana de São Paulo,2008,Volume_Venda_Diesel,3011477127.0
Região Metropolitana de São Paulo,2008,Volume_Venda_Gasolina,3539553808.25227
Região Metropolitana de São Paulo,2009,Volume_Venda_Alcool,3367023108.0
Região Metropolitana de São Paulo,2009,Volume_Venda_Diesel,2978301376.0
Região Metropolitana de São Paulo,2009,Volume_Venda_Gasolina,3364936356.0
Região Metropolitana de São Paulo,2010,Volume_Venda_Alcool,3183715528.0
Região Metropolitana de São Paulo,2010,Volume_Venda_Diesel,3196478199.0
Região Metropolitana de São Paulo,2010,Volume_Venda_Gasolina,3692506473.0
Região Metropolitana de São Paulo,2011,Volume_Venda_Alcool,2385111176.0
Região Metropolitana de São Paulo,2011,Volume_Venda_Diesel,3273186807.0
Região Metropolitana de São Paulo,2011,Volume_Venda_Gasolina,4489413764.0
Região Metropolitana de São Paulo,2012,Volume_Venda_Alcool,2200084044.0
Região Metropolitana de São Paulo,2012,Volume_Venda_Diesel,3346872596.0
Região Metropolitana de São Paulo,2012,Volume_Venda_Gasolina,4780017207.0
Região Metropolitana de São Paulo,2013,Volume_Venda_Alcool,2522438077.0
Região Metropolitana de São Paulo,2013,Volume_Venda_Diesel,3317430769.0
Região Metropolitana de São Paulo,2013,Volume_Venda_Gasolina,4891972513.0
Região Metropolitana de São Paulo,2014,Volume_Venda_Alcool,2811893317.0
Região Metropolitana de São Paulo,2014,Volume_Venda_Diesel,3365170355.0
Região Metropolitana de São Paulo,2014,Volume_Venda_Gasolina,5040322660.0
Região Metropolitana de São Paulo,2014,Volume_Venda_GNV,169798806.0
Região Metropolitana de São Paulo,2015,Volume_Venda_Alcool,2828938125.0
Região Metropolitana de São Paulo,2015,Volume_Venda_Diesel,3200137654.0
Região Metropolitana de São Paulo,2015,Volume_Venda_Gasolina,4433139084.0
Região Metropolitana de São Paulo,2015,Volume_Venda_GNV,146576192.0
Região Metropolitana de São Paulo,2016,Volume_Venda_Alcool,2429784860.0
Região Metropolitana de São Paulo,2016,Volume_Venda_Diesel,3140380199.0
Região Metropolitana de São Paulo,2016,Volume_Venda_Gasolina,4654626769.0
Região Metropolitana de São Paulo,2016,Volume_Venda_GNV,149702071.0
Região Metropolitana de São Paulo,2017,Volume_Venda_Alcool,2250283857.0
Região Metropolitana de São Paulo,2017,Volume_Venda_Diesel,3143529351.45302
Região Metropolitana de São Paulo,2017,Volume_Venda_Gasolina,4869807715.0
Região Metropolitana de São Paulo,2017,Volume_Venda_GNV,160235287.0
Região Metropolitana de São Paulo,2018,Volume_Venda_Alcool,3702150497.0
Região Metropolitana de São Paulo,2018,Volume_Venda_Diesel,3148494880.0
Região Metropolitana de São Paulo,2018,Volume_Venda_Gasolina,3871867587.0
Região Metropolitana de São Paulo,2018,Volume_Venda_GNV,181765932.0
Região Metropolitana de São Paulo,2019,Volume_Venda_Alcool,4567733551.0
Região Metropolitana de São Paulo,2019,Volume_Venda_Diesel,3222779290.0
Região Metropolitana de São Paulo,2019,Volume_Venda_Gasolina,3620079011.0
Região Metropolitana de São Paulo,2019,Volume_Venda_GNV,172811872.0
Região Metropolitana de São Paulo,2020,Volume_Venda_GNV,121629774.0
Região Metropolitana do Rio de Janeiro,2000,Volume_Venda_Alcool,161565409.0
Região Metropolitana do Rio de Janeiro,2000,Volume_Venda_Diesel,1299625211.0
Região Metropolitana do Rio de Janeiro,2000,Volume_Venda_Gasolina,1436218729.0
Região Metropolitana do Rio de Janeiro,2001,Volume_Venda_Alcool,115948818.0
Região Metropolitana do Rio de Janeiro,2001,Volume_Venda_Diesel,1364360152.0
Região Metropolitana do Rio de Janeiro,2001,Volume_Venda_Gasolina,1385785890.0
Região Metropolitana do Rio de Janeiro,2002,Volume_Venda_Alcool,114877068.0
Região Metropolitana do Rio de Janeiro,2002,Volume_Venda_Diesel,1433943077.0
Região Metropolitana do Rio de Janeiro,2002,Volume_Venda_Gasolina,1524535841.0
Região Metropolitana do Rio de Janeiro,2003,Volume_Venda_Alcool,65552085.0
Região Metropolitana do Rio de Janeiro,2003,Volume_Venda_Diesel,1387938712.0
Região Metropolitana do Rio de Janeiro,2003,Volume_Venda_Gasolina,1388730611.0
Região Metropolitana do Rio de Janeiro,2004,Volume_Venda_Alcool,73264008.0
Região Metropolitana do Rio de Janeiro,2004,Volume_Venda_Diesel,1345913025.0
Região Metropolitana do Rio de Janeiro,2004,Volume_Venda_Gasolina,1421452371.0
Região Metropolitana do Rio de Janeiro,2005,Volume_Venda_Alcool,131561365.0
Região Metropolitana do Rio de Janeiro,2005,Volume_Venda_Diesel,1411427576.0
Região Metropolitana do Rio de Janeiro,2005,Volume_Venda_Gasolina,1328722009.0
Região Metropolitana do Rio de Janeiro,2006,Volume_Venda_Alcool,167657435.0
Região Metropolitana do Rio de Janeiro,2006,Volume_Venda_Diesel,1377461496.8028452
Região Metropolitana do Rio de Janeiro,2006,Volume_Venda_Gasolina,1248971416.0
Região Metropolitana do Rio de Janeiro,2007,Volume_Venda_Alcool,282875356.0
Região Metropolitana do Rio de Janeiro,2007,Volume_Venda_Diesel,1538240765.0
Região Metropolitana do Rio de Janeiro,2007,Volume_Venda_Gasolina,1224447692.0
Região Metropolitana do Rio de Janeiro,2008,Volume_Venda_Alcool,541773684.4804351
Região Metropolitana do Rio de Janeiro,2008,Volume_Venda_Diesel,1595528482.0
Região Metropolitana do Rio de Janeiro,2008,Volume_Venda_Gasolina,1182033129.0
Região Metropolitana do Rio de Janeiro,2009,Volume_Venda_Alcool,677723678.0
Região Metropolitana do Rio de Janeiro,2009,Volume_Venda_Diesel,1666970774.0
Região Metropolitana do Rio de Janeiro,2009,Volume_Venda_Gasolina,1187014592.0
Região Metropolitana do Rio de Janeiro,2010,Volume_Venda_Alcool,585879390.0
Região Metropolitana do Rio de Janeiro,2010,Volume_Venda_Diesel,1835699876.0
Região Metropolitana do Rio de Janeiro,2010,Volume_Venda_Gasolina,1355112228.0
Região Metropolitana do Rio de Janeiro,2011,Volume_Venda_Alcool,414775583.0
Região Metropolitana do Rio de Janeiro,2011,Volume_Venda_Diesel,1939764407.0
Região Metropolitana do Rio de Janeiro,2011,Volume_Venda_Gasolina,1657576433.0
Região Metropolitana do Rio de Janeiro,2012,Volume_Venda_Alcool,337228381.0
Região Metropolitana do Rio de Janeiro,2012,Volume_Venda_Diesel,1956193896.0
Região Metropolitana do Rio de Janeiro,2012,Volume_Venda_Gasolina,1781049600.0
Região Metropolitana do Rio de Janeiro,2013,Volume_Venda_Alcool,452745795.0
Região Metropolitana do Rio de Janeiro,2013,Volume_Venda_Diesel,1920043712.0
Região Metropolitana do Rio de Janeiro,2013,Volume_Venda_Gasolina,1879991963.0
Região Metropolitana do Rio de Janeiro,2014,Volume_Venda_Alcool,453769291.0
Região Metropolitana do Rio de Janeiro,2014,Volume_Venda_Diesel,1982858022.0
Região Metropolitana do Rio de Janeiro,2014,Volume_Venda_Gasolina,2040368074.0
Região Metropolitana do Rio de Janeiro,2014,Volume_Venda_GNV,761908294.0
Região Metropolitana do Rio de Janeiro,2015,Volume_Venda_Alcool,498305468.0
Região Metropolitana do Rio de Janeiro,2015,Volume_Venda_Diesel,1989106038.0
Região Metropolitana do Rio de Janeiro,2015,Volume_Venda_Gasolina,1938206692.0
Região Metropolitana do Rio de Janeiro,2015,Volume_Venda_GNV,757033976.0
Região Metropolitana do Rio de Janeiro,2016,Volume_Venda_Alcool,365541457.0
Região Metropolitana do Rio de Janeiro,2016,Volume_Venda_Diesel,1764134287.0
Região Metropolitana do Rio de Janeiro,2016,Volume_Venda_Gasolina,1903193693.0
Região Metropolitana do Rio de Janeiro,2016,Volume_Venda_GNV,790641486.0
Região Metropolitana do Rio de Janeiro,2017,Volume_Venda_Alcool,364179184.0
Região Metropolitana do Rio de Janeiro,2017,Volume_Venda_Diesel,1545303663.175539
Região Metropolitana do Rio de Janeiro,2017,Volume_Venda_Gasolina,1757246540.0
Região Metropolitana do Rio de Janeiro,2017,Volume_Venda_GNV,918494645.0
Região Metropolitana do Rio de Janeiro,2018,Volume_Venda_Alcool,550682881.0
Região Metropolitana do Rio de Janeiro,2018,Volume_Venda_Diesel,1453943749.0
Região Metropolitana do Rio de Janeiro,2018,Volume_Venda_Gasolina,1372853062.0
Região Metropolitana do Rio de Janeiro,2018,Volume_Venda_GNV,975359558.0
Região Metropolitana do Rio de Janeiro,2019,Volume_Venda_Alcool,578721508.0
Região Metropolitana do Rio de Janeiro,2019,Volume_Venda_Diesel,1533454617.0
Região Metropolitana do Rio de Janeiro,2019,Volume_Venda_Gasolina,1380792933.0
Região Metropolitana do Rio de Janeiro,2019,Volume_Venda_GNV,972901489.0
Região Metropolitana do Rio de Janeiro,2020,Volume_Venda_GNV,829678667.0
Região Metropolitana do Vale do Rio Cuiabá,2000,Volume_Venda_Alcool,24107843.0
Região Metropolitana do Vale do Rio Cuiabá,2000,Volume_Venda_Diesel,390073674.0
Região Metropolitana do Vale do Rio Cuiabá,2000,Volume_Venda_Gasolina,143582139.0
Região Metropolitana do Vale do Rio Cuiabá,2001,Volume_Venda_Alcool,16177709.0
Região Metropolitana do Vale do Rio Cuiabá,2001,Volume_Venda_Diesel,330531175.0
Região Metropolitana do Vale do Rio Cuiabá,2001,Volume_Venda_Gasolina,141814856.0
Região Metropolitana do Vale do Rio Cuiabá,2002,Volume_Venda_Alcool,19085804.0
Região Metropolitana do Vale do Rio Cuiabá,2002,Volume_Venda_Diesel,383389887.0
Região Metropolitana do Vale do Rio Cuiabá,2002,Volume_Venda_Gasolina,144444374.0
Região Metropolitana do Vale do Rio Cuiabá,2003,Volume_Venda_Alcool,17183059.0
Região Metropolitana do Vale do Rio Cuiabá,2003,Volume_Venda_Diesel,389021651.0
Região Metropolitana do Vale do Rio Cuiabá,2003,Volume_Venda_Gasolina,138545714.0
Região Metropolitana do Vale do Rio Cuiabá,2004,Volume_Venda_Alcool,25792202.0
Região Metropolitana do Vale do Rio Cuiabá,2004,Volume_Venda_Diesel,470220606.0
Região Metropolitana do Vale do Rio Cuiabá,2004,Volume_Venda_Gasolina,161482016.0
Região Metropolitana do Vale do Rio Cuiabá,2005,Volume_Venda_Alcool,32297665.0
Região Metropolitana do Vale do Rio Cuiabá,2005,Volume_Venda_Diesel,428140125.0
Região Metropolitana do Vale do Rio Cuiabá,2005,Volume_Venda_Gasolina,160331113.0
Região Metropolitana do Vale do Rio Cuiabá,2006,Volume_Venda_Alcool,30963474.0
Região Metropolitana do Vale do Rio Cuiabá,2006,Volume_Venda_Diesel,364770394.5823991
Região Metropolitana do Vale do Rio Cuiabá,2006,Volume_Venda_Gasolina,152995813.0
Região Metropolitana do Vale do Rio Cuiabá,2007,Volume_Venda_Alcool,48397700.0
Região Metropolitana do Vale do Rio Cuiabá,2007,Volume_Venda_Diesel,344229622.0829671
Região Metropolitana do Vale do Rio Cuiabá,2007,Volume_Venda_Gasolina,133975673.0
Região Metropolitana do Vale do Rio Cuiabá,2008,Volume_Venda_Alcool,129537314.0
Região Metropolitana do Vale do Rio Cuiabá,2008,Volume_Venda_Diesel,386608341.0
Região Metropolitana do Vale do Rio Cuiabá,2008,Volume_Venda_Gasolina,124482769.1133451
Região Metropolitana do Vale do Rio Cuiabá,2009,Volume_Venda_Alcool,192685839.0
Região Metropolitana do Vale do Rio Cuiabá,2009,Volume_Venda_Diesel,383484940.0
Região Metropolitana do Vale do Rio Cuiabá,2009,Volume_Venda_Gasolina,119866613.0
Região Metropolitana do Vale do Rio Cuiabá,2010,Volume_Venda_Alcool,209464331.0
Região Metropolitana do Vale do Rio Cuiabá,2010,Volume_Venda_Diesel,377103929.0
Região Metropolitana do Vale do Rio Cuiabá,2010,Volume_Venda_Gasolina,130873275.0
Região Metropolitana do Vale do Rio Cuiabá,2011,Volume_Venda_Alcool,172646510.0
Região Metropolitana do Vale do Rio Cuiabá,2011,Volume_Venda_Diesel,404053136.0
Região Metropolitana do Vale do Rio Cuiabá,2011,Volume_Venda_Gasolina,165914970.0
Região Metropolitana do Vale do Rio Cuiabá,2012,Volume_Venda_Alcool,188359292.0
Região Metropolitana do Vale do Rio Cuiabá,2012,Volume_Venda_Diesel,474430041.0
Região Metropolitana do Vale do Rio Cuiabá,2012,Volume_Venda_Gasolina,197374772.0
Região Metropolitana do Vale do Rio Cuiabá,2013,Volume_Venda_Alcool,238630044.0
Região Metropolitana do Vale do Rio Cuiabá,2013,Volume_Venda_Diesel,574230488.0
Região Metropolitana do Vale do Rio Cuiabá,2013,Volume_Venda_Gasolina,186150520.0
Região Metropolitana do Vale do Rio Cuiabá,2014,Volume_Venda_Alcool,241963452.0
Região Metropolitana do Vale do Rio Cuiabá,2014,Volume_Venda_Diesel,537219557.0
Região Metropolitana do Vale do Rio Cuiabá,2014,Volume_Venda_Gasolina,209649044.0
Região Metropolitana do Vale do Rio Cuiabá,2014,Volume_Venda_GNV,1130745.0
Região Metropolitana do Vale do Rio Cuiabá,2015,Volume_Venda_Alcool,232842254.0
Região Metropolitana do Vale do Rio Cuiabá,2015,Volume_Venda_Diesel,500098072.0
Região Metropolitana do Vale do Rio Cuiabá,2015,Volume_Venda_Gasolina,164227595.0
Região Metropolitana do Vale do Rio Cuiabá,2015,Volume_Venda_GNV,815166.0
Região Metropolitana do Vale do Rio Cuiabá,2016,Volume_Venda_Alcool,210064262.0
Região Metropolitana do Vale do Rio Cuiabá,2016,Volume_Venda_Diesel,510547564.0
Região Metropolitana do Vale do Rio Cuiabá,2016,Volume_Venda_Gasolina,166155141.0
Região Metropolitana do Vale do Rio Cuiabá,2016,Volume_Venda_GNV,499192.0
Região Metropolitana do Vale do Rio Cuiabá,2017,Volume_Venda_Alcool,236744114.0
Região Metropolitana do Vale do Rio Cuiabá,2017,Volume_Venda_Diesel,511050082.75455
Região Metropolitana do Vale do Rio Cuiabá,2017,Volume_Venda_Gasolina,166112499.0
Região Metropolitana do Vale do Rio Cuiabá,2018,Volume_Venda_Alcool,382960892.0
Região Metropolitana do Vale do Rio Cuiabá,2018,Volume_Venda_Diesel,535715140.0
Região Metropolitana do Vale do Rio Cuiabá,2018,Volume_Venda_Gasolina,134046503.0
Região Metropolitana do Vale do Rio Cuiabá,2019,Volume_Venda_Alcool,435250546.0
Região Metropolitana do Vale do Rio Cuiabá,2019,Volume_Venda_Diesel,517228741.0
Região Metropolitana do Vale do Rio Cuiabá,2019,Volume_Venda_Gasolina,114652300.0
Rio Branco,2000,Volume_Venda_Alcool,5815363.0
Rio Branco,2000,Volume_Venda_Diesel,148512414.0
Rio Branco,2000,Volume_Venda_Gasolina,31191602.0
Rio Branco,2001,Volume_Venda_Alcool,4034937.0
Rio Branco,2001,Volume_Venda_Diesel,160890452.0
Rio Branco,2001,Volume_Venda_Gasolina,29133694.0
Rio Branco,2002,Volume_Venda_Alcool,3648342.0
Rio Branco,2002,Volume_Venda_Diesel,172808333.0
Rio Branco,2002,Volume_Venda_Gasolina,34663299.0
Rio Branco,2003,Volume_Venda_Alcool,3021495.0
Rio Branco,2003,Volume_Venda_Diesel,129746028.0
Rio Branco,2003,Volume_Venda_Gasolina,32751055.0
Rio Branco,2004,Volume_Venda_Alcool,3061449.0
Rio Branco,2004,Volume_Venda_Diesel,101441836.0
Rio Branco,2004,Volume_Venda_Gasolina,34593334.0
Rio Branco,2005,Volume_Venda_Alcool,3359854.0
Rio Branco,2005,Volume_Venda_Diesel,102939856.0
Rio Branco,2005,Volume_Venda_Gasolina,35879405.0
Rio Branco,2006,Volume_Venda_Alcool,3649999.0
Rio Branco,2006,Volume_Venda_Diesel,64815607.2191319
Rio Branco,2006,Volume_Venda_Gasolina,39180248.0
Rio Branco,2007,Volume_Venda_Alcool,5616692.0
Rio Branco,2007,Volume_Venda_Diesel,46436377.0
Rio Branco,2007,Volume_Venda_Gasolina,42656357.7555277
Rio Branco,2008,Volume_Venda_Alcool,7994650.0
Rio Branco,2008,Volume_Venda_Diesel,50541508.0
Rio Branco,2008,Volume_Venda_Gasolina,46994000.0
Rio Branco,2009,Volume_Venda_Alcool,9701007.0
Rio Branco,2009,Volume_Venda_Diesel,49287591.3803566
Rio Branco,2009,Volume_Venda_Gasolina,45294600.0
Rio Branco,2010,Volume_Venda_Alcool,5609532.0
Rio Branco,2010,Volume_Venda_Diesel,60510160.0
Rio Branco,2010,Volume_Venda_Gasolina,61671300.0
Rio Branco,2011,Volume_Venda_Alcool,5046060.0
Rio Branco,2011,Volume_Venda_Diesel,67662156.0
Rio Branco,2011,Volume_Venda_Gasolina,69527000.0
Rio Branco,2012,Volume_Venda_Alcool,4748000.0
Rio Branco,2012,Volume_Venda_Diesel,127139657.0
Rio Branco,2012,Volume_Venda_Gasolina,76742250.0
Rio Branco,2013,Volume_Venda_Alcool,4891000.0
Rio Branco,2013,Volume_Venda_Diesel,65282500.0
Rio Branco,2013,Volume_Venda_Gasolina,81327000.0
Rio Branco,2014,Volume_Venda_Alcool,2922015.0
Rio Branco,2014,Volume_Venda_Diesel,70111651.0
Rio Branco,2014,Volume_Venda_Gasolina,88703250.0
Rio Branco,2015,Volume_Venda_Alcool,6069000.0
Rio Branco,2015,Volume_Venda_Diesel,61802030.0
Rio Branco,2015,Volume_Venda_Gasolina,88707840.0
Rio Branco,2016,Volume_Venda_Alcool,6326607.0
Rio Branco,2016,Volume_Venda_Diesel,55276150.0
Rio Branco,2016,Volume_Venda_Gasolina,86549152.0
Rio Branco,2017,Volume_Venda_Alcool,5524000.0
Rio Branco,2017,Volume_Venda_Diesel,49796537.701271
Rio Branco,2017,Volume_Venda_Gasolina,87465128.0
Rio Branco,2018,Volume_Venda_Alcool,6776500.0
Rio Branco,2018,Volume_Venda_Diesel,48819694.0
Rio Branco,2018,Volume_Venda_Gasolina,84783134.0
Rio Branco,2019,Volume_Venda_Alcool,6139300.0
Rio Branco,2019,Volume_Venda_Diesel,49512800.0
Rio Branco,2019,Volume_Venda_Gasolina,86969027.0
